transaction_id,purchase_ts,client_id_canonical,session_id,revenue,user_email,items_json,first_click_session_id,last_click_session_id,first_click_channel,last_click_channel,last_non_direct_session_id,last_non_direct_channel
ORD-20250225-215,2025-02-25 00:43:47.149000+00:00,1740425024-qu9BNEPk5H34,1740425024-qu9BNEPk5H34:2:20250225T004125,1778.0,b833e3d1dcff6a61dbb06f7daeb6f154cc6429ab6abfc36bd4bf68e3f9aa71bf,"[{""item_id"": ""K-SH02-WHT-3"", ""item_name"": ""Puffy Signature Sheets Set"", ""item_price"": 179, ""item_variant"": ""Arctic White / King  -  (76\""W x 80\""L)"", ""quantity"": 1}, {""item_id"": ""12K-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1599, ""item_variant"": ""Hybrid / King  -  (76\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740425024-qu9BNEPk5H34:1:20250224T192348,1740425024-qu9BNEPk5H34:2:20250225T004125,direct,direct,,
ORD-20250224-431,2025-02-24 19:52:02.049000+00:00,1740426329-uHYSiBnw3oSI,1740426329-uHYSiBnw3oSI:1:20250224T194530,649.0,b9b74008f94727980e7a372c3833b4a811a4421309e7e0d192039ee92bdcd5bd,"[{""item_id"": ""12T-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 649, ""item_variant"": ""Hybrid / Twin  -  (38\""W x 75\""L x 12\""H)"", ""quantity"": 1}]",1740426329-uHYSiBnw3oSI:1:20250224T194530,1740426329-uHYSiBnw3oSI:1:20250224T194530,paid_search,paid_search,1740426329-uHYSiBnw3oSI:1:20250224T194530,paid_search
ORD-20250226-149,2025-02-26 02:59:56.308000+00:00,1740429626-KL7CIMnNyHr6,1740429626-KL7CIMnNyHr6:2:20250226T023601,2299.0,9a1dcb4cea5d6a64df7ccfdcb2a6406e8fc7db17f964daa2b0826cd4f2bd4795,"[{""item_id"": ""14Q-PUFFHB-24"", ""item_name"": ""Puffy Royal Mattress"", ""item_price"": 2299, ""item_variant"": ""Queen  -  (60\""W x 80\""L x 14\""H) / Hybrid"", ""quantity"": 1}]",1740429626-KL7CIMnNyHr6:1:20250224T204027,1740429626-KL7CIMnNyHr6:2:20250226T023601,paid_search,organic_search,1740429626-KL7CIMnNyHr6:2:20250226T023601,organic_search
ORD-20250224-958,2025-02-24 22:19:10.302000+00:00,1740435325-OQW2KrRz-f87,1740435325-OQW2KrRz-f87:1:20250224T221526,1099.0,ed1c74e178a2a9bee2aaec1bbb87e7caf8d99a8717ebaddb3422cbe8befd2d8a,"[{""item_id"": ""10K-PUFF-24"", ""item_name"": ""Puffy Cloud Mattress"", ""item_price"": 1099, ""item_variant"": ""King  -  (76\""W x 80\""L x 10\""H)"", ""quantity"": 1}]",1740435325-OQW2KrRz-f87:1:20250224T221526,1740435325-OQW2KrRz-f87:1:20250224T221526,paid_search,paid_search,1740435325-OQW2KrRz-f87:1:20250224T221526,paid_search
ORD-20250224-318,2025-02-24 22:19:17.348000+00:00,1740435501-V9T5cBuBY-0p,1740435501-V9T5cBuBY-0p:1:20250224T221845,179.0,5343101b14f8e02bd27917727ceff27c31d43ba2756f0d1818e995aafcb6aeae,"[{""item_id"": ""CK-SH01-GRY-3"", ""item_name"": ""Puffy Signature Sheets Set"", ""item_price"": 179, ""item_variant"": ""Polar Gray / Cal King  -  (72\""W x 84\""L)"", ""quantity"": 1}]",1740435501-V9T5cBuBY-0p:1:20250224T221845,1740435501-V9T5cBuBY-0p:1:20250224T221845,direct,direct,,
ORD-20250224-203,2025-02-24 22:50:20.255000+00:00,1740435624-t7_Lldpg-gJE,1740435624-t7_Lldpg-gJE:1:20250224T223005,245.0,42b8f7d1ab3d288d8d35fb851ad6a50b52a585e8b5925d50ee3bb486fab1bc6d,"[{""item_id"": ""Q-TOPPR-S-3"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 245, ""item_variant"": ""Soft / Queen  -  (60\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}]",1740435624-t7_Lldpg-gJE:1:20250224T223005,1740435624-t7_Lldpg-gJE:1:20250224T223005,direct,direct,,
ORD-20250301-425,2025-03-01 03:50:55.186000+00:00,1740446367-p2cxMCf-rR9O,1740446367-p2cxMCf-rR9O:1:20250301T035055,949.0,0a47ed28e2ae5f6fa1033194272e9e92a6b4368a40112673fcecfa85b184517b,"[{""item_id"": ""10Q-PUFF-24"", ""item_name"": ""Puffy Cloud Mattress"", ""item_price"": 949, ""item_variant"": ""Queen  -  (60\""W x 80\""L x 10\""H)"", ""quantity"": 1}]",1740446367-p2cxMCf-rR9O:1:20250301T035055,1740446367-p2cxMCf-rR9O:1:20250301T035055,direct,direct,,
ORD-20250227-440,2025-02-27 20:18:19.520000+00:00,1740462395-49MBDvvw8EMB,1740462395-49MBDvvw8EMB:1:20250227T200448,2149.0,1f3100ab9801901706614f729114985c3fed61c9ffc4e425631be2cd041381c8,"[{""item_id"": ""14Q-PUFFHB-24"", ""item_name"": ""Puffy Royal Mattress"", ""item_price"": 2149, ""item_variant"": ""Queen  -  (60\""W x 80\""L x 14\""H) / Hybrid"", ""quantity"": 1}]",1740462395-49MBDvvw8EMB:1:20250227T200448,1740462395-49MBDvvw8EMB:1:20250227T200448,direct,direct,,
ORD-20250225-155,2025-02-25 06:12:15.255000+00:00,1740463769-CXbM4e_bRw6w,1740463769-CXbM4e_bRw6w:1:20250225T060937,228.0,c3c0b26e7e5b51bf2439c116ac3ea2511b95f3320210cb9ea3e50b93b2ea93b5,"[{""item_id"": ""F-TOPPR-F-3"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 228, ""item_variant"": ""Firm / Full  -  (54\""W x 75\""L x 2.5\""H)"", ""quantity"": 1}]",1740463769-CXbM4e_bRw6w:1:20250225T060937,1740463769-CXbM4e_bRw6w:1:20250225T060937,direct,direct,,
ORD-20250225-793,2025-02-25 18:57:50.317000+00:00,1740470958-7WS5qDFDlXSX,1740470958-7WS5qDFDlXSX:1:20250225T185749,349.0,3647f7f00e47ab4d60cd90441f0db386118fc23b266dedd7da99d5fcc98796c9,"[{""item_id"": ""10T-PUFF-24"", ""item_name"": ""Puffy Cloud Mattress"", ""item_price"": 349, ""item_variant"": ""Twin  -  (38\""W x 75\""L x 10\""H)"", ""quantity"": 1}]",1740470958-7WS5qDFDlXSX:1:20250225T185749,1740470958-7WS5qDFDlXSX:1:20250225T185749,direct,direct,,
ORD-20250227-282,2025-02-27 02:37:10.781000+00:00,1740490652-u8qNtnGdfQWY,1740490652-u8qNtnGdfQWY:4:20250227T015401,649.0,eb062091aed8ee080f02011dc670756437344759867db16f63504f45dec0170d,"[{""item_id"": ""12T-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 649, ""item_variant"": ""Hybrid / Twin  -  (38\""W x 75\""L x 12\""H)"", ""quantity"": 1}]",1740490652-u8qNtnGdfQWY:1:20250225T133733,1740490652-u8qNtnGdfQWY:4:20250227T015401,paid_search,direct,1740490652-u8qNtnGdfQWY:1:20250225T133733,paid_search
ORD-20250227-194,2025-02-27 02:49:01.372000+00:00,1740490652-u8qNtnGdfQWY,1740490652-u8qNtnGdfQWY:4:20250227T015401,799.0,eb062091aed8ee080f02011dc670756437344759867db16f63504f45dec0170d,"[{""item_id"": ""12TXL-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 799, ""item_variant"": ""Hybrid / Twin XL  -  (38\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740490652-u8qNtnGdfQWY:1:20250225T133733,1740490652-u8qNtnGdfQWY:4:20250227T015401,paid_search,direct,1740490652-u8qNtnGdfQWY:1:20250225T133733,paid_search
ORD-20250225-416,2025-02-25 14:41:09.049000+00:00,1740491267-r8TbUuojnRze,1740491267-r8TbUuojnRze:1:20250225T134752,799.0,bc9ac66ce56ea38f02a53ce8aacce780b40b9ea3d6f7bf9ddbe5930335e3d243,"[{""item_id"": ""12TXL-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 799, ""item_variant"": ""Hybrid / Twin XL  -  (38\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740491267-r8TbUuojnRze:1:20250225T134752,1740491267-r8TbUuojnRze:1:20250225T134752,paid_search,paid_search,1740491267-r8TbUuojnRze:1:20250225T134752,paid_search
ORD-20250225-248,2025-02-25 15:13:19.040000+00:00,1740496096-PCvDM8hAj5vv,1740496096-PCvDM8hAj5vv:1:20250225T150818,262.0,c810a359853f096622eeb3870d818a31175951be34ce579ff16b4cbb7bb9011c,"[{""item_id"": ""K-TOPPR-S-3"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 262, ""item_variant"": ""Soft / King  -  (76\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}]",1740496096-PCvDM8hAj5vv:1:20250225T150818,1740496096-PCvDM8hAj5vv:1:20250225T150818,direct,direct,,
ORD-20250225-346,2025-02-25 16:21:26.313000+00:00,1740500274-pZRMdhL7Oatk,1740500274-pZRMdhL7Oatk:1:20250225T161755,490.0,d975ae1a0fe6bf2338318497f3c457ee79f01d16cfdc8ef77dab3584779e79d3,"[{""item_id"": ""K-TOPPR-S-3"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 262, ""item_variant"": ""Soft / King  -  (76\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}, {""item_id"": ""F-TOPPR-S-3"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 228, ""item_variant"": ""Soft / Full  -  (54\""W x 75\""L x 2.5\""H)"", ""quantity"": 1}]",1740500274-pZRMdhL7Oatk:1:20250225T161755,1740500274-pZRMdhL7Oatk:1:20250225T161755,paid_search,paid_search,1740500274-pZRMdhL7Oatk:1:20250225T161755,paid_search
ORD-20250226-367,2025-02-26 01:38:52.614000+00:00,1740506140-Tah24D5i44Yq,1740506140-Tah24D5i44Yq:2:20250226T013505,202.0,866d85eb684e0c1687f0978a282ab1d5c71b318d7dd428f2d805060f34ca3cd1,"[{""item_id"": ""T-TOPPR-F-22"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 202, ""item_variant"": ""Firm / Twin  -  (38\""W x 75\""L x 2.5\""H)"", ""quantity"": 1}]",1740506140-Tah24D5i44Yq:1:20250225T175558,1740506140-Tah24D5i44Yq:2:20250226T013505,unknown_paid,unknown_paid,1740506140-Tah24D5i44Yq:2:20250226T013505,unknown_paid
ORD-20250225-331,2025-02-25 18:35:33.867000+00:00,1740507907-PhSXNJEFjJgi,1740507907-PhSXNJEFjJgi:1:20250225T183216,1449.0,96417c57828a38ca22a664a37285c1568df6abf467c4e60833d994f9ce7bffcd,"[{""item_id"": ""12K-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1449, ""item_variant"": ""Hybrid / King  -  (76\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740507907-PhSXNJEFjJgi:1:20250225T183216,1740507907-PhSXNJEFjJgi:1:20250225T183216,paid_search,paid_search,1740507907-PhSXNJEFjJgi:1:20250225T183216,paid_search
ORD-20250225-118,2025-02-25 18:59:07.840000+00:00,1740509552-1fvZUL45Eik0,1740509552-1fvZUL45Eik0:1:20250225T185235,1249.0,600e286e3611051328d802639a956f9ff53080f23b4116809ab03d976fbacef9,"[{""item_id"": ""12Q-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1249, ""item_variant"": ""Hybrid / Queen  -  (60\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740509552-1fvZUL45Eik0:1:20250225T185235,1740509552-1fvZUL45Eik0:1:20250225T185235,paid_search,paid_search,1740509552-1fvZUL45Eik0:1:20250225T185235,paid_search
ORD-20250227-184,2025-02-27 13:55:40.682000+00:00,1740526885-5A-RthRwICoW,1740526885-5A-RthRwICoW:2:20250227T134553,1449.0,97849bd93112ab23e135a122f25628c0a1f60cd238212beaa2a7383a68b8c8fd,"[{""item_id"": ""12K-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1449, ""item_variant"": ""Hybrid / King  -  (76\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740526885-5A-RthRwICoW:1:20250225T234130,1740526885-5A-RthRwICoW:2:20250227T134553,paid_search,paid_search,1740526885-5A-RthRwICoW:2:20250227T134553,paid_search
ORD-20250226-147,2025-02-26 01:59:27.701000+00:00,1740533061-59GXKhAICVW9,1740533061-59GXKhAICVW9:1:20250226T012423,245.0,afa8c42389192453c7ef69f6a4211cf16bb4efb2cae999c7098904dd751de91f,"[{""item_id"": ""Q-TOPPR-F-22"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 245, ""item_variant"": ""Firm / Queen  -  (60\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}]",1740533061-59GXKhAICVW9:1:20250226T012423,1740533061-59GXKhAICVW9:1:20250226T012423,unknown_paid,unknown_paid,1740533061-59GXKhAICVW9:1:20250226T012423,unknown_paid
ORD-20250226-222,2025-02-26 03:19:19.222000+00:00,1740538658-TkG9ALpxVv-y,1740538658-TkG9ALpxVv-y:1:20250226T025738,1249.0,4c33d6d9b9566f8ae497deda23a35697209fdd0a259ffdefdef737bdb888d8eb,"[{""item_id"": ""12Q-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1249, ""item_variant"": ""Hybrid / Queen  -  (60\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740538658-TkG9ALpxVv-y:1:20250226T025738,1740538658-TkG9ALpxVv-y:1:20250226T025738,paid_search,paid_search,1740538658-TkG9ALpxVv-y:1:20250226T025738,paid_search
ORD-20250226-159,2025-02-26 03:52:09.073000+00:00,1740541409-iPJ33obXCzai,1740541409-iPJ33obXCzai:1:20250226T035209,1549.0,6aa413e55a72fb5d4c59e5037eee0b6f950b04c4ced067d69622447900d88e54,"[{""item_id"": ""12K-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1549, ""item_variant"": ""Hybrid / King  -  (76\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740541409-iPJ33obXCzai:1:20250226T035209,1740541409-iPJ33obXCzai:1:20250226T035209,unknown_paid,unknown_paid,1740541409-iPJ33obXCzai:1:20250226T035209,unknown_paid
ORD-20250306-868,2025-03-06 17:10:32.257000+00:00,1740582276-owXxPAgE001P,1740582276-owXxPAgE001P:3:20250306T170743,76.0,39ca741196817a2ba0fb4637b126e3a2ea3cd72828759cb7295f5db292fa2575,"[{""item_id"": ""blkt-lrg"", ""item_name"": ""Puffy Deluxe Blanket"", ""item_price"": null, ""item_variant"": ""Large - (90\""W x 108\""L)"", ""quantity"": 1}]",1740582276-owXxPAgE001P:1:20250227T212435,1740582276-owXxPAgE001P:3:20250306T170743,direct,direct,,
ORD-20250226-286,2025-02-26 15:55:38.992000+00:00,1740585094-kQ9i2xMh92Qi,1740585094-kQ9i2xMh92Qi:1:20250226T155137,1399.0,38a7ed84338c5aa88c8dd1bf46918fbeadd782cf9ea2a1d405169a99677bb686,"[{""item_id"": ""12Q-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1399, ""item_variant"": ""Hybrid / Queen  -  (60\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740585094-kQ9i2xMh92Qi:1:20250226T155137,1740585094-kQ9i2xMh92Qi:1:20250226T155137,direct,direct,,
ORD-20250226-359,2025-02-26 16:45:41.854000+00:00,1740588030-XKPe3jhWm679,1740588030-XKPe3jhWm679:1:20250226T164211,349.0,6205987c534f5bd2acad7612a738eed432ee290702cc0dcf7fad8d9f88638925,"[{""item_id"": ""10T-PUFF-24"", ""item_name"": ""Puffy Cloud Mattress"", ""item_price"": 349, ""item_variant"": ""Twin  -  (38\""W x 75\""L x 10\""H)"", ""quantity"": 1}]",1740588030-XKPe3jhWm679:1:20250226T164211,1740588030-XKPe3jhWm679:1:20250226T164211,direct,direct,,
ORD-20250226-200,2025-02-26 18:27:28.555000+00:00,1740593382-b40TBIOREjAO,1740593382-b40TBIOREjAO:1:20250226T182728,949.0,922546e7fa28633532904348b05f8213c54f3bd05ceaa65082100d7a17ca0934,"[{""item_id"": ""10Q-PUFF-24"", ""item_name"": ""Puffy Cloud Mattress"", ""item_price"": 949, ""item_variant"": ""Queen  -  (60\""W x 80\""L x 10\""H)"", ""quantity"": 1}]",1740593382-b40TBIOREjAO:1:20250226T182728,1740593382-b40TBIOREjAO:1:20250226T182728,direct,direct,,
ORD-20250226-164,2025-02-26 20:23:48.569000+00:00,1740600774-qJ4-XeHIynU8,1740600774-qJ4-XeHIynU8:1:20250226T202348,1728.0,264cb0c23e8efecf52981bc0f22566804a44aafd90189e9aa1b9092c1cb301ce,"[{""item_id"": ""K-SH01-GRY-3"", ""item_name"": ""Puffy Signature Sheets Set"", ""item_price"": 179, ""item_variant"": ""Polar Gray / King  -  (76\""W x 80\""L)"", ""quantity"": 1}, {""item_id"": ""12K-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1549, ""item_variant"": ""Hybrid / King  -  (76\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740600774-qJ4-XeHIynU8:1:20250226T202348,1740600774-qJ4-XeHIynU8:1:20250226T202348,direct,direct,,
ORD-20250228-652,2025-02-28 21:08:10.784000+00:00,1740601365-F_PJluoyOSds,1740601365-F_PJluoyOSds:3:20250228T202731,499.0,5a9c99d00ecda01fde9a079699444cd26a20f04e0c68331f9fd70241b802b93b,"[{""item_id"": ""10TXL-PUFF-24"", ""item_name"": ""Puffy Cloud Mattress"", ""item_price"": 499, ""item_variant"": ""Twin XL  -  (38\""W x 80\""L x 10\""H)"", ""quantity"": 1}]",1740601365-F_PJluoyOSds:1:20250226T202248,1740601365-F_PJluoyOSds:3:20250228T202731,paid_search,unknown_paid,1740601365-F_PJluoyOSds:3:20250228T202731,unknown_paid
ORD-20250304-181,2025-03-04 16:27:19.706000+00:00,1740602827-aKQxN3dv47qU,1740602827-aKQxN3dv47qU:4:20250304T161621,422.0,f91efef210ab5157b156951cb1011a7a0b4f2c6a1601e48c167330b26b2c75c0,"[{""item_id"": ""TXL-TOPPR-S-22"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 422, ""item_variant"": ""Soft / Twin XL  -  (38\""W x 80\""L x 2.5\""H)"", ""quantity"": 2}]",1740602827-aKQxN3dv47qU:1:20250226T204712,1740602827-aKQxN3dv47qU:4:20250304T161621,unknown_paid,direct,1740602827-aKQxN3dv47qU:3:20250303T170304,unknown_paid
ORD-20250227-152,2025-02-27 15:33:17.951000+00:00,1740610642-nfEg9g1cSmKD,1740610642-nfEg9g1cSmKD:2:20250227T151250,1249.0,b398c2afbf316a293d3531f3314f7b36ebc678c7576da8c3794b08a0ae205db1,"[{""item_id"": ""12Q-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1249, ""item_variant"": ""Hybrid / Queen  -  (60\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740610642-nfEg9g1cSmKD:1:20250226T225724,1740610642-nfEg9g1cSmKD:2:20250227T151250,paid_search,unknown_paid,1740610642-nfEg9g1cSmKD:2:20250227T151250,unknown_paid
ORD-20250227-335,2025-02-27 00:27:32.504000+00:00,1740615747-WHeh_tCsQtDd,1740615747-WHeh_tCsQtDd:1:20250227T002230,1324.0,502783c222007545c2bd0785df832effbe513e6b76f547e62d4212b6f81fd101,"[{""item_id"": ""12Q-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1324, ""item_variant"": ""Hybrid / Queen  -  (60\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740615747-WHeh_tCsQtDd:1:20250227T002230,1740615747-WHeh_tCsQtDd:1:20250227T002230,direct,direct,,
ORD-20250227-891,2025-02-27 01:03:37.204000+00:00,1740617894-H_J5RCtMPqDw,1740617894-H_J5RCtMPqDw:1:20250227T005815,179.0,ffe3e494d27be6dae81cfd529fffffb5bc537caa4a988d0fe5055489b065342b,"[{""item_id"": ""K-SH01-GRY-3"", ""item_name"": ""Puffy Signature Sheets Set"", ""item_price"": 179, ""item_variant"": ""Polar Gray / King  -  (76\""W x 80\""L)"", ""quantity"": 1}]",1740617894-H_J5RCtMPqDw:1:20250227T005815,1740617894-H_J5RCtMPqDw:1:20250227T005815,direct,direct,,
ORD-20250227-121,2025-02-27 02:12:49.926000+00:00,1740621998-pQoM0ILasRcP,1740621998-pQoM0ILasRcP:1:20250227T020643,245.0,22b47fe2695a897d0c489d79827ba2a6e42df8026bde73c7f1a2883a5a7f7dfc,"[{""item_id"": ""Q-TOPPR-S-3"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 245, ""item_variant"": ""Soft / Queen  -  (60\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}]",1740621998-pQoM0ILasRcP:1:20250227T020643,1740621998-pQoM0ILasRcP:1:20250227T020643,unknown_paid,unknown_paid,1740621998-pQoM0ILasRcP:1:20250227T020643,unknown_paid
ORD-20250227-192,2025-02-27 04:43:59.628000+00:00,1740630977-cENzfYjmF5Mp,1740630977-cENzfYjmF5Mp:1:20250227T044359,441.0,0c8101c5d2bc99d84f893dabb20d3a471750f5a0fb370a7bcbb7cf4e478a2b99,"[{""item_id"": ""K-TOPPR-S-3"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 262, ""item_variant"": ""Soft / King  -  (76\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}, {""item_id"": ""K-SH02-WHT-3"", ""item_name"": ""Puffy Signature Sheets Set"", ""item_price"": 179, ""item_variant"": ""Arctic White / King  -  (76\""W x 80\""L)"", ""quantity"": 1}]",1740630977-cENzfYjmF5Mp:1:20250227T044359,1740630977-cENzfYjmF5Mp:1:20250227T044359,direct,direct,,
ORD-20250227-267,2025-02-27 06:55:47.817000+00:00,1740638258-21Yc1gq7Q5Vu,1740638258-21Yc1gq7Q5Vu:1:20250227T063739,262.0,74e7bb3d3ca669e6e27d2f4f7b13b37fe1f3b720dad97f24515186fbb803ef5c,"[{""item_id"": ""K-TOPPR-S-3"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 262, ""item_variant"": ""Soft / King  -  (76\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}]",1740638258-21Yc1gq7Q5Vu:1:20250227T063739,1740638258-21Yc1gq7Q5Vu:1:20250227T063739,unknown_paid,unknown_paid,1740638258-21Yc1gq7Q5Vu:1:20250227T063739,unknown_paid
ORD-20250301-260,2025-03-01 15:20:25.029000+00:00,1740667284-F32gz9hh9Rnx,1740667284-F32gz9hh9Rnx:2:20250301T151749,228.0,f931a1cc7df59820059345a858d16d03e414149839bfeedb88298a95d62bee48,"[{""item_id"": ""F-TOPPR-S-3"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 228, ""item_variant"": ""Soft / Full  -  (54\""W x 75\""L x 2.5\""H)"", ""quantity"": 1}]",1740667284-F32gz9hh9Rnx:1:20250228T135305,1740667284-F32gz9hh9Rnx:2:20250301T151749,direct,unknown_paid,1740667284-F32gz9hh9Rnx:2:20250301T151749,unknown_paid
ORD-20250227-704,2025-02-27 15:40:05.717000+00:00,1740670549-mLuoeHG85XGb,1740670549-mLuoeHG85XGb:1:20250227T154005,262.0,7a8b8f545225b28119bfd190be12065f69726a5359c0781d7d945352dba91fb5,"[{""item_id"": ""K-TOPPR-F-22"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 262, ""item_variant"": ""Firm / King  -  (76\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}]",1740670549-mLuoeHG85XGb:1:20250227T154005,1740670549-mLuoeHG85XGb:1:20250227T154005,direct,direct,,
ORD-20250227-309,2025-02-27 15:53:09.482000+00:00,1740670999-K1_JtnL7_7vD,1740670999-K1_JtnL7_7vD:1:20250227T154322,1577.0,258450a97691e30e2a57261877ff98aa3e05d49ca7c1cda40f3e770d0ae3aaf8,"[{""item_id"": ""ckprot1"", ""item_name"": ""Puffy Signature Mattress Protector"", ""item_price"": 128, ""item_variant"": ""Cal King  -  (72\""W x 84\""L)"", ""quantity"": 1}, {""item_id"": ""12CK-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1449, ""item_variant"": ""Hybrid / Cal King  -  (72\""W x 84\""L x 12\""H)"", ""quantity"": 1}]",1740670999-K1_JtnL7_7vD:1:20250227T154322,1740670999-K1_JtnL7_7vD:1:20250227T154322,paid_search,paid_search,1740670999-K1_JtnL7_7vD:1:20250227T154322,paid_search
ORD-20250227-913,2025-02-27 17:08:19.424000+00:00,1740675612-syJ274dlAty2,1740675612-syJ274dlAty2:1:20250227T170023,228.0,791ac3390abd17d64ff5152d588e60b681ab49e8cb269583ee881ec751d37811,"[{""item_id"": ""F-TOPPR-S-3"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 228, ""item_variant"": ""Soft / Full  -  (54\""W x 75\""L x 2.5\""H)"", ""quantity"": 1}]",1740675612-syJ274dlAty2:1:20250227T170023,1740675612-syJ274dlAty2:1:20250227T170023,paid_search,paid_search,1740675612-syJ274dlAty2:1:20250227T170023,paid_search
ORD-20250301-476,2025-03-01 13:01:03.911000+00:00,1740690573-skRPmgwUwCwt,1740690573-skRPmgwUwCwt:1:20250301T130103,2449.0,134200e310540becd898e454c34c4fd899ad68cc58ab4c5705f2ed2791254080,"[{""item_id"": ""14CK-PUFFHB-24"", ""item_name"": ""Puffy Royal Mattress"", ""item_price"": 2449, ""item_variant"": ""Cal King  -  (72\""W x 84\""L x 14\""H) / Hybrid"", ""quantity"": 1}]",1740690573-skRPmgwUwCwt:1:20250301T130103,1740690573-skRPmgwUwCwt:1:20250301T130103,direct,direct,,
ORD-20250305-115,2025-03-05 23:49:28.612000+00:00,1740697388-qvhB0saUKLRV,1740697388-qvhB0saUKLRV:1:20250305T234928,799.0,601efad8fa3eef24a26e0585bd6071a578b5a63a81b7d4f51c803d68dd32fc83,"[{""item_id"": ""12T-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 799, ""item_variant"": ""Hybrid / Twin  -  (38\""W x 75\""L x 12\""H)"", ""quantity"": 1}]",1740697388-qvhB0saUKLRV:1:20250305T234928,1740697388-qvhB0saUKLRV:1:20250305T234928,direct,direct,,
ORD-20250228-067,2025-02-28 00:01:50.151000+00:00,1740698008-_7WEw9tKqSlN,1740698008-_7WEw9tKqSlN:2:20250227T235317,245.0,579372c2b61b999e065e77ac7a3114bfaf2dbf154a9cd4aa2d08baa77006f2c5,"[{""item_id"": ""Q-TOPPR-F-22"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 245, ""item_variant"": ""Firm / Queen  -  (60\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}]",1740698008-_7WEw9tKqSlN:1:20250227T231330,1740698008-_7WEw9tKqSlN:2:20250227T235317,organic_search,direct,1740698008-_7WEw9tKqSlN:1:20250227T231330,organic_search
ORD-20250304-399,2025-03-04 23:45:07.717000+00:00,1740702109-D3IjcJAWXSjK,1740702109-D3IjcJAWXSjK:1:20250304T234507,1449.0,79906d102eec3ab7250149566d3bbcd416af7e906f9992c18b624a668896330d,"[{""item_id"": ""12K-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1449, ""item_variant"": ""Hybrid / King  -  (76\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740702109-D3IjcJAWXSjK:1:20250304T234507,1740702109-D3IjcJAWXSjK:1:20250304T234507,direct,direct,,
